billing_month	stable_platform_card_key	imsi	platform_iccid	platform_product_id	platform_product_name	platform_supplier_id	platform_fact_price	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_billing_days	platform_baseline_window_rule	platform_calculated_amount	platform_calculated_amount_known	platform_full_amount_evidence_status	last_snapshot_ts	source_match_status	platform_only_reason
2026-03	2026-03|ICCID|89014103334216985006|600111094|#|#	083901144012173899	89014103334216985006	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216984934|600111094|#|#	083901144012177592	89014103334216984934	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216870968|600111094|#|#	083901144012461249	89014103334216870968	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880595|600111094|#|#	083901144012465501	89014103334216880595	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216879977|600111094|#|#	083901144012561247	89014103334216879977	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880009|600111094|#|#	083901144012563328	89014103334216880009	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216881106|600111094|#|#	083901144012568250	89014103334216881106	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216881114|600111094|#|#	083901144012569682	89014103334216881114	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216869697|600111094|#|#	083901144012660741	89014103334216869697	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216881122|600111094|#|#	083901144012661227	89014103334216881122	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880181|600111094|#|#	083901144012761546	89014103334216880181	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216869358|600111094|#|#	083901144012762305	89014103334216869358	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880587|600111094|#|#	083901144012763132	89014103334216880587	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880157|600111094|#|#	083901144012763703	89014103334216880157	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216881163|600111094|#|#	083901144012763765	89014103334216881163	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880496|600111094|#|#	083901144012764708	89014103334216880496	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216879415|600111094|#|#	083901144012861713	89014103334216879415	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880140|600111094|#|#	083901144012861907	89014103334216880140	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880488|600111094|#|#	083901144012864255	89014103334216880488	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216880199|600111094|#|#	083901144012866262	89014103334216880199	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216881023|600111094|#|#	083901144012868767	89014103334216881023	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334216982672|600111094|#|#	083901144012967462	89014103334216982672	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334628859054|60011981|2026-03-02|2026-04-02	083901144026780737	89014103334628859054	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	2026-03-02	2026-04-02	32.0000000000	30	WINDOW_PRORATION	58.1250000000	58.1250000000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426736|600111094|#|#	083901144044100623	89014103334440426736	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440429698|600111094|#|#	083901144044103533	89014103334440429698	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440429649|600111094|#|#	083901144044202480	89014103334440429649	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426702|600111094|#|#	083901144044205325	89014103334440426702	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426710|600111094|#|#	083901144044301729	89014103334440426710	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440425753|600111094|#|#	083901144044303502	89014103334440425753	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426751|600111094|#|#	083901144044400295	89014103334440426751	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426744|600111094|#|#	083901144044401372	89014103334440426744	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440429656|600111094|#|#	083901144044500733	89014103334440429656	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440429672|600111094|#|#	083901144044500817	89014103334440429672	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440425787|600111094|#|#	083901144044501881	89014103334440425787	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440429730|600111094|#|#	083901144044506300	89014103334440429730	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426793|600111094|#|#	083901144044600550	89014103334440426793	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440425795|600111094|#|#	083901144044601195	89014103334440425795	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440426728|600111094|#|#	083901144044604218	89014103334440426728	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440425779|600111094|#|#	083901144044607319	89014103334440425779	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334440425761|600111094|#|#	083901144044609164	89014103334440425761	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014104334256143358|600111094|#|#	083901144052729261	89014104334256143358	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014104334256142475|600111094|#|#	083901144052853266	89014104334256142475	600111094	Unassigned(WA)	2275	43.0000000000					NO_TARGET_WINDOW_OVERLAP			MISSING_EFFECTIVE_WINDOW	2026-03-31T23:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453210639|60011672|2026-02-24|2026-03-24	083901144054134853	89014103334453210639	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453210894|60011672|2026-02-24|2026-03-24	083901144054135807	89014103334453210894	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453210803|60011672|2026-02-24|2026-03-24	083901144054136896	89014103334453210803	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453205563|60011672|2026-02-24|2026-03-24	083901144054138893	89014103334453205563	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453207692|60011672|2026-02-24|2026-03-24	083901144054138977	89014103334453207692	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453212676|60011672|2026-02-24|2026-03-24	083901144054230390	89014103334453212676	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453205662|60011672|2026-02-24|2026-03-24	083901144054230506	89014103334453205662	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453210985|60011378|2026-02-24|2026-03-24	083901144054230556	89014103334453210985	60011378	AT&T 300GB Plan HX (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453207429|60011672|2026-02-24|2026-03-24	083901144054230724	89014103334453207429	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
2026-03	2026-03|ICCID|89014103334453207791|60011672|2026-02-24|2026-03-24	083901144054230814	89014103334453207791	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	2026-02-24	2026-03-24	29.0000000000	24	WINDOW_PRORATION	51.3103450000	51.3103450000	KNOWN_FULL_PLATFORM_BASELINE	2026-03-24T01:00:00.000Z	PLATFORM_ONLY	NO_OVERLAPPING_EXCEL_DETAIL_WINDOW
