billing_month	imsi	charge_type	excel_product_id	excel_product_names	excel_final_start_date	excel_final_end_date	excel_final_days	excel_final_days_values	excel_monthly_rate	excel_monthly_rate_values	excel_final_charge	platform_product_ids	platform_product_names	history_package_prices	history_price_count	dim_package_prices	dim_price_count	platform_calculated_days_rule	platform_calculated_days	platform_day_diff	platform_calculated_price	platform_price_diff	platform_calculated_amount	platform_amount_diff	cycle_boundary_utc	cycle_boundary_minus5	activation_utc	void_utc	status_snapshot_rows	cycle_rows	status_log_rows	residual_reason
2026-03	083901516001170917	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	9	MISSING_PLATFORM_PRICE
2026-03	083901516001171513	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001173697	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	5	MISSING_PLATFORM_PRICE
2026-03	083901516001174276	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	7	MISSING_PLATFORM_PRICE
2026-03	083901516001174442	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-24	2026-04-23	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-24T05:00:00.000Z	2026-03-24T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	23	MISSING_PLATFORM_PRICE
2026-03	083901516001174539	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	9	MISSING_PLATFORM_PRICE
2026-03	083901516001175245	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	7	MISSING_PLATFORM_PRICE
2026-03	083901516001176330	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	11	MISSING_PLATFORM_PRICE
2026-03	083901516001176591	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	7	MISSING_PLATFORM_PRICE
2026-03	083901516001177031	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	9	MISSING_PLATFORM_PRICE
2026-03	083901516001177951	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	6	MISSING_PLATFORM_PRICE
2026-03	083901516001178629	Full Cycle Charge		ATT 300GB Plan VS ET (WA)	2026-03-04	2026-04-03	31.0	31.0	62.0	62.0	62.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-04T05:00:00.000Z	2026-03-04T00:00:00.000Z			744	3	2	MISSING_PLATFORM_PRICE
2026-03	083901516001178811	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-26	2026-04-25	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-26T05:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	3	6	MISSING_PLATFORM_PRICE
2026-03	083901516001179113	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001270159	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	9	MISSING_PLATFORM_PRICE
2026-03	083901516001271955	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001271968	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	15	MISSING_PLATFORM_PRICE
2026-03	083901516001272491	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	7	MISSING_PLATFORM_PRICE
2026-03	083901516001272740	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-26	2026-04-25	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-26T05:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	3	8	MISSING_PLATFORM_PRICE
2026-03	083901516001275172	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	11	MISSING_PLATFORM_PRICE
2026-03	083901516001275591	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	5	MISSING_PLATFORM_PRICE
2026-03	083901516001277174	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	9	MISSING_PLATFORM_PRICE
2026-03	083901516001278766	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	5	MISSING_PLATFORM_PRICE
2026-03	083901516001279371	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-22	2026-04-21	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-22T05:00:00.000Z	2026-03-22T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	6	MISSING_PLATFORM_PRICE
2026-03	083901516001279679	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001279681	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	5	MISSING_PLATFORM_PRICE
2026-03	083901516001279698	Full Cycle Charge		ATT 300GB Plan VS ET (WA)	2026-03-04	2026-04-03	31.0	31.0	62.0	62.0	62.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-04T05:00:00.000Z	2026-03-04T00:00:00.000Z			744	3	3	MISSING_PLATFORM_PRICE
2026-03	083901516001374649	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	10	MISSING_PLATFORM_PRICE
2026-03	083901516001375288	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-22	2026-04-21	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-22T05:00:00.000Z	2026-03-22T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001378684	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-23	2026-04-22	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-23T05:00:00.000Z	2026-03-23T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001470487	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	10	MISSING_PLATFORM_PRICE
2026-03	083901516001471470	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-22	2026-04-21	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-22T05:00:00.000Z	2026-03-22T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001473982	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	5	MISSING_PLATFORM_PRICE
2026-03	083901516001474817	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-26	2026-04-25	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-26T05:00:00.000Z	2026-03-26T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	3	10	MISSING_PLATFORM_PRICE
2026-03	083901516001475149	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	6	MISSING_PLATFORM_PRICE
2026-03	083901516001477658	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-25	2026-04-24	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-25T05:00:00.000Z	2026-03-25T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001479347	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-22	2026-04-21	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-22T05:00:00.000Z	2026-03-22T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	11	MISSING_PLATFORM_PRICE
2026-03	083901516001479845	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-22	2026-04-21	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-22T05:00:00.000Z	2026-03-22T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
2026-03	083901516001479973	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	12	MISSING_PLATFORM_PRICE
2026-03	083901516001570074	Full Cycle Charge		ATT 125GB Plan DF ET (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	60011783 || 60011838	ATT 125GB Plan DF ET (WA) || ATT 300GB Plan DF ET (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	13	MISSING_PLATFORM_PRICE
2026-03	083901516001574055	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	6	MISSING_PLATFORM_PRICE
2026-03	083901516001662656	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	12	MISSING_PLATFORM_PRICE
2026-03	083901516001766541	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	10	MISSING_PLATFORM_PRICE
2026-03	083901516001964287	Full Cycle Charge		ATT 100GB Plan VS ET (39) (WA)	2026-03-21	2026-04-20	31.0	31.0	43.0	43.0	43.0	600111148 || 60011858	ATT 100GB Plan VS ET (39) (WA) || ATT 300GB Plan VS ET  (WA)	0.0	1	43.0 || 62.0	2	PLATFORM_MONTH_PARTITION_DAYS	31.0	0.0					2026-03-21T05:00:00.000Z	2026-03-21T00:00:00.000Z	2026-03-26T06:05:53.000Z		744	2	8	MISSING_PLATFORM_PRICE
