billing_month	imsi	charge_type	excel_product_id	excel_product_names	excel_final_start_date	excel_final_end_date	excel_final_days	excel_final_days_values	excel_monthly_rate	excel_monthly_rate_values	excel_final_charge	platform_product_ids	platform_product_names	history_package_prices	history_price_count	dim_package_prices	dim_price_count	platform_calculated_days_rule	platform_calculated_days	platform_day_diff	platform_calculated_price	platform_price_diff	platform_calculated_amount	platform_amount_diff	cycle_boundary_utc	cycle_boundary_minus5	activation_utc	void_utc	status_snapshot_rows	cycle_rows	status_log_rows	residual_reason
2026-03	083901144006150205	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006153348	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006153563	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	7.0	7.0	43.0	43.0	9.709677419354838							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006154400	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006155079	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	8.0	8.0	43.0	43.0	11.096774193548386							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006155691	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006157222	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006159632	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	9.0	9.0	43.0	43.0	12.483870967741936							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006159779	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	6.0	6.0	43.0	43.0	8.32258064516129							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006251251	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006251992	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	8.0	8.0	43.0	43.0	11.096774193548386							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006254390	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	5.0	5.0	43.0	43.0	6.935483870967742							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006255000	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006256805	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006259890	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	28.0	28.0	43.0	43.0	38.83870967741935							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006259905	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	6.0	6.0	43.0	43.0	8.32258064516129							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006350093	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006350155	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006353148	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006842309	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	5.0	5.0	43.0	43.0	6.935483870967742							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	4	MISSING_PLATFORM_DAYS
2026-03	083901144006842612	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	9.0	9.0	43.0	43.0	12.483870967741936							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006844565	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006845727	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006846812	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006848322	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	7.0	7.0	43.0	43.0	9.709677419354838							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006849382	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006849601	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006944833	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006946189	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006947632	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006947787	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144006948187	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144006948845	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	7.0	7.0	43.0	43.0	9.709677419354838							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144006949002	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035420617	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	11.0	11.0	43.0	43.0	15.258064516129034							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035421763	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035520195	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	5.0	5.0	43.0	43.0	6.935483870967742							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035521975	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	7.0	7.0	43.0	43.0	9.709677419354838							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	4	MISSING_PLATFORM_DAYS
2026-03	083901144035522912	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035524065	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	6.0	6.0	43.0	43.0	8.32258064516129							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035524537	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035524860	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	4	MISSING_PLATFORM_DAYS
2026-03	083901144035524878	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035526818	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	9.0	9.0	43.0	43.0	12.483870967741936							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035527336	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	9.0	9.0	43.0	43.0	12.483870967741936							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035527536	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	22.0	22.0	43.0	43.0	30.516129032258068							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035527806	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	12.0	12.0	43.0	43.0	16.64516129032258							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035620571	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	14.0	14.0	43.0	43.0	19.419354838709676							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035621693	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	6.0	6.0	43.0	43.0	8.32258064516129							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035624583	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	20.0	20.0	43.0	43.0	27.741935483870968							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035625673	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035628968	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035720540	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	11.0	11.0	43.0	43.0	15.258064516129034							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035720730	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	21.0	21.0	43.0	43.0	29.129032258064512							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035724563	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035725308	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	19.0	19.0	43.0	43.0	26.35483870967742							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035725778	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	6.0	6.0	43.0	43.0	8.32258064516129							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035726823	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	11.0	11.0	43.0	43.0	15.258064516129034							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035727654	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035727979	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035729751	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	10.0	10.0	43.0	43.0	13.870967741935484							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035820354	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035820556	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	17.0	17.0	43.0	43.0	23.58064516129032							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	3	MISSING_PLATFORM_DAYS
2026-03	083901144035824338	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	25.0	25.0	43.0	43.0	34.677419354838705							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035824354	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	5.0	5.0	43.0	43.0	6.935483870967742							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035825090	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035921325	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	11.0	11.0	43.0	43.0	15.258064516129034							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035925197	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	10.0	10.0	43.0	43.0	13.870967741935484							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035926509	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	12.0	12.0	43.0	43.0	16.64516129032258							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035927157	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035927468	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035927591	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901144035928117	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	13.0	13.0	43.0	43.0	18.032258064516128							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	2	MISSING_PLATFORM_DAYS
2026-03	083901144035929580	Prorated Out - Transferred to Wing's Simbank		ATT 100GB Plan DI LW (WA)	2026-03-28	2026-03-31	4.0	4.0	43.0	43.0	5.548387096774193							PLATFORM_CYCLE_UTC_TO_MONTH_END									2026-03-27T07:52:27.000Z		113	0	1	MISSING_PLATFORM_DAYS
2026-03	083901300080581205	Prorated Out - Transferred to Wing's Simbank		ATT 300GB Plan DC RA(WA)	2026-03-22	2026-03-31	12.0	12.0	62.0	62.0	24.0	600111154	ATT 300GB Plan DC RA (PI)	0.0	1	62.0	1	PLATFORM_CYCLE_UTC_TO_MONTH_END			62.0	0.0					2026-03-17T18:56:03.000Z		744	1	6	MISSING_PLATFORM_DAYS
