evidence_side	billing_month	name_or_product	product_id	carrier_name	simple_carrier_name	price_or_row_count	price_values
PLATFORM_PRODUCT	2026-03	TMO 500GB DI BU MW 5G2 (WA)	600111085	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB EC (PI)	60011894	America T-Mobile	T-Mobile	67	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB Plan DI BU SG (WA)	60011890	America T-Mobile	T-Mobile	202	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB VS BU (PI)	60011817	America T-Mobile	T-Mobile	68	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB VS BU (WA)	600111213	America T-Mobile	T-Mobile	2	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB VS BU 5G (WA)	600111078	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO 500GB VS BU 5G2 (WA)	600111086	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO Unlimited TT (PI)	600111176	America T-Mobile	T-Mobile	150	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO Unlimited TT (WA)	60011815	America T-Mobile	T-Mobile	334	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO Unlimited TT 5G (WA)	600111074	America T-Mobile	T-Mobile	3	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	TMO Unlimited TT 5G2 (WA)	600111083	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-03	USC Plus 300GB Plan DC (PI)	60011843	U.S. Cellular	USCC	568	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	AT&T 100GB Plan RA (WA)	600111138	America AT&T	AT&T	118	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	AT&T 150GB Plan ATM RA (WA)	600111145	America AT&T	AT&T	532	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	AT&T 150GB Plan ATM RT (WA)	600111087	America AT&T	AT&T	275	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	AT&T 150GB Plan SP RA (WA)	600111150	America AT&T	AT&T	210	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	AT&T 300GB Plan ATM RA (WA)	600111155	America AT&T	AT&T	602	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan AT TB T (WA)	60011690	America AT&T	AT&T	50	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan DI CD (WA)	600111132	America AT&T	AT&T	64	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan DI JL (WA)	600111134	America AT&T	AT&T	48	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan DI MM (WA)	600111130	America AT&T	AT&T	41	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan DI MZ (WA)	600111135	America AT&T	AT&T	3	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan EC (WA)	600111136	America AT&T	AT&T	212	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan PVP (33) (WA)	600111121	America AT&T	AT&T	126	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan VS ET (39) (WA)	600111148	America AT&T	AT&T	421	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan VS ET (WA)	600111126	America AT&T	AT&T	66	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 100GB Plan VS ET 5G (WA)	600111170	America AT&T	AT&T	1	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 125GB Plan DF ET (WA)	60011838	America AT&T	AT&T	538	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 125GB Plan EC (WA)	600111147	America AT&T	AT&T	61	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 125GB Plan ZN ET (WA)	600111153	America AT&T	AT&T	180	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 200GB Plan ZN ET (PI)	600111152	America AT&T	AT&T	5	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan AT PP (WA)	60011436	America AT&T	AT&T	200	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan ATM RA 5G2 (WA)	600111069	America AT&T	AT&T	10	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DF BU (4) (WA)	600111115	America AT&T	AT&T	27	62.0@monthly=6.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DF BU (5) (WA)	600111123	America AT&T	AT&T	10	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DF BU (6) (WA)	600111169	America AT&T	AT&T	6	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DF ET (WA)	60011783	America AT&T	AT&T	186	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DI CA (WA)	600111172	America AT&T	AT&T	32	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DI PV 5G (WA)	600111072	America AT&T	AT&T	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DI PV 5G2 (WA)	600111082	America AT&T	AT&T	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan DI SL (WA)	600111171	America AT&T	AT&T	34	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan VS ET  (WA)	60011858	America AT&T	AT&T	95	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	ATT 300GB Plan XY PP (WA)	60011515	America AT&T	AT&T	294	62.0@monthly=<NULL>
PLATFORM_PRODUCT	2026-04	ATT 60GB Plan AT SDP (WA)	600111142	America AT&T	AT&T	400	32.0@monthly=32.0
PLATFORM_PRODUCT	2026-04	ATT Unlimited Plan DI MZ (WA)	60011921	America AT&T	AT&T	154	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 100GB Plan AT (3) (2) (WA)	60011893	America T-Mobile	T-Mobile	240	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 100GB Plan AT (3) (WA)	60011878	America T-Mobile	T-Mobile	260	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 150GB Plan AT (1) (A) (WA)	600111214	America T-Mobile	T-Mobile	2	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 150GB Plan AT (1) (B) (WA)	600111167	America T-Mobile	T-Mobile	400	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 150GB Plan AT (1) (B) (WA)	60011887	America T-Mobile	T-Mobile	615	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 150GB Plan AT (1) (D) (WA)	600111149	America T-Mobile	T-Mobile	195	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-04	TMO 300GB DI BU SL (WA)	600111146	America T-Mobile	T-Mobile	47	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 300GB Plan AT (1) (A) 5G (WA)	600111077	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 300GB Plan AT (1) (A) 5G2 (WA)	600111084	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 300GB Plan AT (1) (D) (WA)	60011889	America T-Mobile	T-Mobile	162	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 300GB Plan AT (5) (WA)	60011521	America T-Mobile	T-Mobile	100	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 40GB EC TB(WA)	60011818	America T-Mobile	T-Mobile	75	21.0@monthly=21.0
PLATFORM_PRODUCT	2026-04	TMO 500GB DI BU MW (WA)	600111002	America T-Mobile	T-Mobile	289	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB DI BU MW 5G (WA)	600111075	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB DI BU MW 5G2 (WA)	600111085	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB Plan DI BU SG (WA)	60011890	America T-Mobile	T-Mobile	202	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB VS BU (WA)	600111213	America T-Mobile	T-Mobile	2	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB VS BU 5G (WA)	600111078	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO 500GB VS BU 5G2 (WA)	600111086	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO Unlimited SMP (WA)	600111165	America T-Mobile	T-Mobile	94	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO Unlimited SMP SM (WA)	600111168	America T-Mobile	T-Mobile	319	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO Unlimited TT (WA)	60011815	America T-Mobile	T-Mobile	164	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO Unlimited TT 5G (WA)	600111074	America T-Mobile	T-Mobile	3	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-04	TMO Unlimited TT 5G2 (WA)	600111083	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	AT&T 100GB Plan RA (WA)	600111138	America AT&T	AT&T	118	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	AT&T 150GB Plan ATM RA (WA)	600111145	America AT&T	AT&T	412	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	AT&T 150GB Plan ATM RT (WA)	600111087	America AT&T	AT&T	275	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	AT&T 150GB Plan SP RA (WA)	600111150	America AT&T	AT&T	210	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	AT&T 300GB Plan ATM RA (WA)	600111155	America AT&T	AT&T	476	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan AT TB T (WA)	60011690	America AT&T	AT&T	50	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan DI CD (WA)	600111132	America AT&T	AT&T	64	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan DI JL (WA)	600111134	America AT&T	AT&T	48	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan DI MM (WA)	600111130	America AT&T	AT&T	41	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan DI MZ (WA)	600111135	America AT&T	AT&T	3	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan EC (WA)	600111136	America AT&T	AT&T	242	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan PVP (33) (WA)	600111121	America AT&T	AT&T	120	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan VS ET (39) (WA)	600111148	America AT&T	AT&T	424	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan VS ET (WA)	600111126	America AT&T	AT&T	63	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 100GB Plan VS ET 5G (WA)	600111170	America AT&T	AT&T	1	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 125GB Plan DF ET (WA)	60011838	America AT&T	AT&T	469	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 125GB Plan EC (WA)	600111147	America AT&T	AT&T	61	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 125GB Plan ZN ET (WA)	600111153	America AT&T	AT&T	226	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 200GB Plan ZN ET (PI)	600111152	America AT&T	AT&T	5	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan AT PP (WA)	60011436	America AT&T	AT&T	200	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan ATM RA 5G2 (WA)	600111069	America AT&T	AT&T	10	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DF BU (4) (WA)	600111115	America AT&T	AT&T	27	62.0@monthly=6.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DF BU (5) (WA)	600111123	America AT&T	AT&T	10	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DF BU (6) (WA)	600111169	America AT&T	AT&T	6	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DF ET (WA)	60011783	America AT&T	AT&T	155	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DI CA (WA)	600111172	America AT&T	AT&T	32	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DI PV 5G (WA)	600111072	America AT&T	AT&T	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DI PV 5G2 (WA)	600111082	America AT&T	AT&T	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan DI SL (WA)	600111171	America AT&T	AT&T	34	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan VS ET  (WA)	60011858	America AT&T	AT&T	71	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	ATT 300GB Plan XY PP (WA)	60011515	America AT&T	AT&T	369	62.0@monthly=<NULL>
PLATFORM_PRODUCT	2026-05	ATT 60GB Plan AT SDP (WA)	600111142	America AT&T	AT&T	400	32.0@monthly=32.0
PLATFORM_PRODUCT	2026-05	ATT Unlimited Plan DI MZ (WA)	60011921	America AT&T	AT&T	154	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 100GB Plan AT (3) (2) (WA)	60011893	America T-Mobile	T-Mobile	240	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 100GB Plan AT (3) (WA)	60011878	America T-Mobile	T-Mobile	260	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 150GB Plan AT (1) (A) (WA)	600111214	America T-Mobile	T-Mobile	2	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 150GB Plan AT (1) (B) (WA)	600111167	America T-Mobile	T-Mobile	400	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 150GB Plan AT (1) (B) (WA)	60011887	America T-Mobile	T-Mobile	615	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 150GB Plan AT (1) (D) (WA)	600111149	America T-Mobile	T-Mobile	195	43.0@monthly=43.0
PLATFORM_PRODUCT	2026-05	TMO 300GB DI BU SL (WA)	600111146	America T-Mobile	T-Mobile	47	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 300GB Plan AT (1) (A) 5G (WA)	600111077	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 300GB Plan AT (1) (A) 5G2 (WA)	600111084	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 300GB Plan AT (1) (D) (WA)	60011889	America T-Mobile	T-Mobile	162	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 300GB Plan AT (5) (WA)	60011521	America T-Mobile	T-Mobile	100	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 40GB EC TB(WA)	60011818	America T-Mobile	T-Mobile	75	21.0@monthly=21.0
PLATFORM_PRODUCT	2026-05	TMO 500GB DI BU MW (WA)	600111002	America T-Mobile	T-Mobile	289	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB DI BU MW 5G (WA)	600111075	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB DI BU MW 5G2 (WA)	600111085	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB Plan DI BU SG (WA)	60011890	America T-Mobile	T-Mobile	202	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB VS BU (WA)	600111213	America T-Mobile	T-Mobile	2	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB VS BU 5G (WA)	600111078	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO 500GB VS BU 5G2 (WA)	600111086	America T-Mobile	T-Mobile	1	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO Unlimited SMP (WA)	600111165	America T-Mobile	T-Mobile	440	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO Unlimited SMP SM (WA)	600111168	America T-Mobile	T-Mobile	319	62.0@monthly=62.0
PLATFORM_PRODUCT	2026-05	TMO Unlimited TT (WA)	60011815	America T-Mobile	T-Mobile	164	62.0@monthly=62.0
