billing_month	imsi	charge_type	excel_product_id	excel_product_names	excel_final_start_date	excel_final_end_date	excel_final_days	excel_final_days_values	excel_monthly_rate	excel_monthly_rate_values	excel_final_charge	platform_product_ids	platform_product_names	history_package_prices	history_price_count	dim_package_prices	dim_price_count	platform_calculated_days_rule	platform_calculated_days	platform_day_diff	platform_calculated_price	platform_price_diff	platform_calculated_amount	platform_amount_diff	cycle_boundary_utc	cycle_boundary_minus5	activation_utc	void_utc	status_snapshot_rows	cycle_rows	status_log_rows	residual_reason
2026-03	083901144064211067	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064211340	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064211524	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064212433	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064213576	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064213878	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	18.0	18.0	62.0	62.0	36.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	10.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064216491	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064217861	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064217873	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064217955	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064218873	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064219001	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064219128	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064310151	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064310442	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064313608	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064314056	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064315121	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064316038	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	15.0	15.0	62.0	62.0	30.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	7.0							2026-03-24T01:01:50.000Z		744	0	8	PLATFORM_DAY_RESIDUAL
2026-03	083901144064319930	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	14.0	14.0	62.0	62.0	28.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	6.0							2026-03-24T01:01:50.000Z		744	0	8	PLATFORM_DAY_RESIDUAL
2026-03	083901144064411841	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064412533	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064413217	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064413631	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064415090	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064416141	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144064416534	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064416872	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064418188	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064418476	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064419491	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144064512214	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144064518168	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064518242	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144064519115	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	13.0	13.0	62.0	62.0	26.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	5.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210686	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210696	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210733	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210836	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	8	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210864	New Activation: Prorated-in Charge		AT&T 125GB Plan ATM RA (WA)	2026-03-25	2026-04-03	10.0	10.0	43.0	43.0	13.870967741935484	600111145	AT&T 150GB Plan ATM RA (WA)	0.0	1	43.0	1	PLATFORM_ACTIVATION_UTC_TO_MONTH_END	7.0	3.0	43.0	0.0	9.709677	4.161290741935485			2026-03-25T00:02:25.000Z		169	1	3	PLATFORM_DAY_RESIDUAL
2026-03	083901144065210973	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	25.0	25.0	62.0	62.0	50.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	17.0							2026-03-24T01:01:50.000Z		744	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211603	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	13.0	13.0	62.0	62.0	26.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	5.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211613	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	8	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211619	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	7	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211808	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	25.0	25.0	62.0	62.0	50.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	17.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211809	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	13.0	13.0	62.0	62.0	26.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	5.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211816	New Activation: Prorated-in Charge		AT&T 125GB Plan ATM RA (WA)	2026-03-25	2026-04-03	10.0	10.0	43.0	43.0	13.870967741935484	600111145	AT&T 150GB Plan ATM RA (WA)	0.0	1	43.0	1	PLATFORM_ACTIVATION_UTC_TO_MONTH_END	7.0	3.0	43.0	0.0	9.709677	4.161290741935485			2026-03-25T00:02:25.000Z		169	1	2	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211844	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211849	New Activation: Prorated-in Charge		AT&T 125GB Plan ATM RA (WA)	2026-03-25	2026-04-03	11.0	11.0	43.0	43.0	15.258064516129034	600111145	AT&T 150GB Plan ATM RA (WA)	0.0	1	43.0	1	PLATFORM_ACTIVATION_UTC_TO_MONTH_END	7.0	4.0	43.0	0.0	9.709677	5.548387516129035			2026-03-25T00:02:25.000Z		169	1	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211866	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	17.0	17.0	62.0	62.0	34.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	9.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211914	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	16.0	16.0	62.0	62.0	32.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	8.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065211969	New Activation: Prorated-in Charge		AT&T 125GB Plan ATM RA (WA)	2026-03-25	2026-04-03	10.0	10.0	43.0	43.0	13.870967741935484	600111145	AT&T 150GB Plan ATM RA (WA)	0.0	1	43.0	1	PLATFORM_ACTIVATION_UTC_TO_MONTH_END	7.0	3.0	43.0	0.0	9.709677	4.161290741935485			2026-03-25T00:02:25.000Z		169	1	3	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212527	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	15.0	15.0	62.0	62.0	30.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	7.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212538	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	31.0	31.0	62.0	62.0	62.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	23.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212578	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T02:57:02.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212602	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212626	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	23.0	23.0	62.0	62.0	46.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	15.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212649	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212658	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	16.0	16.0	62.0	62.0	32.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	8.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212668	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212689	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212691	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065212915	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	14.0	14.0	62.0	62.0	28.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	6.0							2026-03-24T01:01:50.000Z		192	0	6	PLATFORM_DAY_RESIDUAL
2026-03	083901144065213503	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
2026-03	083901144065213507	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	4	PLATFORM_DAY_RESIDUAL
2026-03	083901144065213545	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		744	0	9	PLATFORM_DAY_RESIDUAL
2026-03	083901144065213589	New Activation: Prorated-in Charge		AT&T 300GB Plan ATM RA (WA)	2026-03-24	2026-04-03	11.0	11.0	62.0	62.0	22.0							PLATFORM_ACTIVATION_UTC_TO_MONTH_END	8.0	3.0							2026-03-24T01:01:50.000Z		192	0	5	PLATFORM_DAY_RESIDUAL
