sample_type	imsi	detail_source_file	prorated_source_file	detail_iccid	prorated_iccid	detail_product_name	prorated_product_name	detail_cycle_start	detail_cycle_end	prorated_cycle_start	prorated_cycle_end	detail_final_start	detail_final_end	prorated_final_start	prorated_final_end	detail_days	prorated_usage_days	detail_price	prorated_price	detail_amount	prorated_final_charge_for_usage_days	pending_charge	same_source_file	same_source_imsi_cycle_key	same_source_imsi_cycle_final_key	same_common_exact_key	difference_classification
IMSI_OVERLAP_SAMPLE	083901144045426123	01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx			ATT 300GB Plan DI CA (WA)	ATT 300GB Plan DI CA (WA)	2026-05-02	2026-06-01	2026-04-02	2026-05-01	2026-05-02	2026-06-01	2026-04-20	2026-05-01	31.000000000000	15.000000000000	62.000000000000	62.000000000000	62.000000000000	31.000000000000	2.070000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144052166453	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	21.000000000000	43.000000000000	43.000000000000	43.000000000000	32.250000000000	3.070000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144055160839	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx			ATT 300GB Plan DI JL (WA)	ATT 300GB Plan DI JL (WA)	2025-11-16	2025-12-15	2025-10-16	2025-11-15	2025-11-16	2025-12-15	2025-10-24	2025-11-15	30.000000000000	31.000000000000	62.000000000000	62.000000000000	62.000000000000	62.000000000000	16.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144055264931	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx			ATT 300GB Plan DI JL (WA)	ATT 300GB Plan DI JL (WA)	2025-11-16	2025-12-15	2025-10-16	2025-11-15	2025-11-16	2025-12-15	2025-10-24	2025-11-15	30.000000000000	27.000000000000	62.000000000000	62.000000000000	62.000000000000	54.000000000000	8.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144055269476	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx			ATT 300GB Plan DI JL (WA)	ATT 300GB Plan DI JL (WA)	2025-11-16	2025-12-15	2025-10-16	2025-11-15	2025-11-16	2025-12-15	2025-10-24	2025-11-15	30.000000000000	27.000000000000	62.000000000000	62.000000000000	62.000000000000	54.000000000000	8.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144055858410	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx			ATT 300GB Plan DI JL (WA)	ATT 300GB Plan DI JL (WA)	2025-11-16	2025-12-15	2025-10-16	2025-11-15	2025-11-16	2025-12-15	2025-10-24	2025-11-15	30.000000000000	31.000000000000	62.000000000000	62.000000000000	62.000000000000	62.000000000000	16.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144055958464	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx			ATT 300GB Plan DI JL (WA)	ATT 300GB Plan DI JL (WA)	2025-11-16	2025-12-15	2025-10-16	2025-11-15	2025-11-16	2025-12-15	2025-10-24	2025-11-15	30.000000000000	31.000000000000	62.000000000000	62.000000000000	62.000000000000	62.000000000000	8.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064110679	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	14.000000000000	43.000000000000	43.000000000000	43.000000000000	21.500000000000	4.610000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064110695	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	10.000000000000	43.000000000000	43.000000000000	43.000000000000	15.357142857143	3.067142857143	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064111762	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	16.000000000000	43.000000000000	43.000000000000	43.000000000000	24.571428571429	12.281428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064112704	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx		89014103334461298998	AT&T 300GB Plan ATM RT (WA)	600111087|AT&T 300GB Plan ATM RT (WA)	2025-10-03	2025-11-02	2025-09-03	2025-10-03	2025-10-03	2025-11-02	2025-09-20	2025-10-03	31.000000000000	26.000000000000	62.000000000000	62.000000000000	62.000000000000	53.733333333333	24.800000033333	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064112743	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064113440	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	15.000000000000	43.000000000000	43.000000000000	43.000000000000	23.035714285714	6.145714285714	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064114534	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064114651	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	18.000000000000	43.000000000000	43.000000000000	43.000000000000	27.642857142857	13.822857142857	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064114719	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	15.000000000000	43.000000000000	43.000000000000	43.000000000000	23.035714285714	7.675714285714	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064116846	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx		89014103334461298972	AT&T 300GB Plan ATM RT (WA)	600111087|AT&T 300GB Plan ATM RT (WA)	2025-10-03	2025-11-02	2025-09-03	2025-10-03	2025-10-03	2025-11-02	2025-09-20	2025-10-03	31.000000000000	19.000000000000	62.000000000000	62.000000000000	62.000000000000	39.266666666667	10.333333366667	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064118476	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064118818	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	18.000000000000	43.000000000000	43.000000000000	43.000000000000	27.642857142857	9.212857142857	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064119539	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	23.000000000000	43.000000000000	43.000000000000	43.000000000000	35.321428571429	15.361428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064119730	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx			AT&T 300GB Plan ATM RA (WA)	AT&T 300GB Plan ATM RA (WA)	2026-04-04	2026-05-03	2026-03-04	2026-04-03	2026-04-04	2026-05-03	2026-03-24	2026-04-03	30.000000000000	31.000000000000	62.000000000000	62.000000000000	62.000000000000	62.000000000000	6.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064211000	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064211462	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	16.000000000000	43.000000000000	43.000000000000	43.000000000000	24.571428571429	12.281428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064211731	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	16.000000000000	43.000000000000	43.000000000000	43.000000000000	24.571428571429	12.281428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064212625	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064213379	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	11.000000000000	43.000000000000	43.000000000000	43.000000000000	16.892857142857	4.602857142857	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064213587	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx			AT&T 300GB Plan SP RA (WA)	AT&T 125GB Plan SP RA (WA)	2026-02-25	2026-03-24	2026-01-25	2026-02-24	2026-02-25	2026-03-24	2026-01-31	2026-02-24	28.000000000000	31.000000000000	62.000000000000	43.000000000000	62.000000000000	43.000000000000	8.322580645161	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064213591	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	15.000000000000	43.000000000000	43.000000000000	43.000000000000	23.035714285714	7.675714285714	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064213896	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx	01-INVOICE_FROM_ WA_USD_772,765.00_SIMO Data Purchase Invoice Details - OCT 2025.xlsx		89014103334461298378	AT&T 300GB Plan ATM RT (WA)	600111087|AT&T 300GB Plan ATM RT (WA)	2025-10-03	2025-11-02	2025-09-03	2025-10-03	2025-10-03	2025-11-02	2025-09-20	2025-10-03	31.000000000000	15.000000000000	62.000000000000	62.000000000000	62.000000000000	31.000000000000	2.066666700000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064214004	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	16.000000000000	43.000000000000	43.000000000000	43.000000000000	24.571428571429	12.281428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064214756	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	28.000000000000	43.000000000000	43.000000000000	43.000000000000	43.000000000000	13.820000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064215502	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	28.000000000000	43.000000000000	43.000000000000	43.000000000000	43.000000000000	1.540000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064216981	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	16.000000000000	43.000000000000	43.000000000000	43.000000000000	24.571428571429	6.141428571429	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064217668	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	19.000000000000	43.000000000000	43.000000000000	43.000000000000	29.178571428571	13.818571428571	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064217776	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	17.000000000000	43.000000000000	43.000000000000	43.000000000000	26.107142857143	10.747142857143	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064217873	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx			AT&T 300GB Plan ATM RA (WA)	AT&T 300GB Plan ATM RA (WA)	2026-04-04	2026-05-03	2026-03-04	2026-04-03	2026-04-04	2026-05-03	2026-03-24	2026-04-03	30.000000000000	15.000000000000	62.000000000000	62.000000000000	62.000000000000	30.000000000000	8.000000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
IMSI_OVERLAP_SAMPLE	083901144064217927	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx			AT&T 125GB Plan ATM RA (WA)	AT&T 125GB Plan ATM RA (WA)	2026-03-04	2026-04-03	2026-02-04	2026-03-03	2026-03-04	2026-04-03	2026-02-24	2026-03-03	31.000000000000	21.000000000000	43.000000000000	43.000000000000	43.000000000000	32.250000000000	4.610000000000	1	0	0	0	SAME_SOURCE_IMSI_ONLY: same file/card but different cycle/date
