platform_product_id	supplier_id	product_name_values	product_population_status	price_value_count	price_values	unique_monthly_rent	product_package_values
60011451	2275	AT&T 300GB Plan AX T (WA)	WA_CANDIDATE	0			62.000000000000
60011452	2275	AT&T 300GB Plan DC TT (WA)	WA_CANDIDATE	0			62.000000000000
60011453	2275	TMO 300GB Plan DI SE (WA)	WA_CANDIDATE	0			62.000000000000
60011458	2275	VZ 300GB Plan XY (WA)	WA_CANDIDATE	0			62.000000000000
60011459	2275	VZ 300GB Plan WT (WA)	WA_CANDIDATE	0			62.000000000000
60011463	2275	VZ 300GB Plan BJ (WA)	WA_CANDIDATE	0			62.000000000000
60011465	2275	 ATT 300GB Plan PVP T (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011474	2275	TMO 300GB Plan AF (3) (WA)	WA_CANDIDATE	0			62.000000000000
60011484	2275	TMO 300GB Plan DT TT (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011488	2275	ATT 550GB Plan XY (WA)	WA_CANDIDATE	0			62.000000000000
60011495	2275	TMO 300GB Plan DI OA (WA)	WA_CANDIDATE	0			62.000000000000
60011496	2275	TMO Unlimited TT T(WA)	WA_CANDIDATE	0			62.000000000000
60011504	2275	VZ 300GB Plan WT + Static (WA)	WA_CANDIDATE	0			62.000000000000
60011506	2275	TMO 300GB Plan JM (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011510	2275	ATT 350GB Plan AF (WA)	WA_CANDIDATE	0			62.000000000000
60011511	2275	ATT 350GBH Plan AF (WA)	WA_CANDIDATE	0			62.000000000000
60011515	2275	ATT 300GB Plan XY PP (WA)	WA_CANDIDATE	0			62.000000000000
60011521	2275	TMO 300GB Plan AT (5) (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011543	2275	TMO Unlimited Plan SC (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011595	2275	NC 500MB Plan IOT (WA)	WA_CANDIDATE	1	43.000000000000	43.000000000000	43.000000000000
60011603	2275	VZ 250GB Plan WT (WA)	WA_CANDIDATE	1	43.000000000000	43.000000000000	43.000000000000
60011604	2275	VZ 150GB Plan WT (WA)	WA_CANDIDATE	1	43.000000000000	43.000000000000	43.000000000000
60011618	2275	VZ 50GB Plan WT (WA)	WA_CANDIDATE	1	43.000000000000	43.000000000000	43.000000000000
60011628	2275	USC 300GB Plan DC(WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011638	2275	TMO 500GB Plan XY (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011672	2275	AT&T 300GB Plan HX RT (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011687	2275	ATT 300GB Plan SP 200 (1) (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011688	2275	ATT 300GB Plan SP 200 (2) (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011689	2275	ATT 300GB Plan SP 200 (3) (WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
60011690	2275	ATT 100GB Plan AT TB T (WA)	WA_CANDIDATE	1	43.000000000000	43.000000000000	43.000000000000
60011691	2275	ATT Unlimited Plan SC(WA)	WA_CANDIDATE	1	62.000000000000	62.000000000000	62.000000000000
