official_excel_billing_month	excel_source_file	imsi	excel_charge_type	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_product_id	platform_supplier_id	platform_product_name	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	snapshot_product_count	snapshot_platform_product_ids	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901622016186866	Full Cycle Charge	2025-12-12	2026-01-11	31.000000000000		43.000000000000		43.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	MISSING_DATA_NO_CYCLE_HISTORY_FOR_SNAPSHOT_CARD	MISSING_DATA	60011878	2275	TMO 100GB Plan AT (3) (WA)	simo_prod.tc_cdr.sim_status_for_sftp_bak								1	60011878			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144044100912	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144044103509	Full Cycle Charge	2025-12-05	2026-01-04	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-05	2026-01-05			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144044408630	Full Cycle Charge	2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144044408661	Full Cycle Charge	2025-12-05	2026-01-04	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-05	2026-01-05			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144044508926	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110518	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110551	Full Cycle Charge	2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110559	Full Cycle Charge	2025-12-27	2026-01-26	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-01-27			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110588	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110669	Full Cycle Charge	2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110783	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110904	Full Cycle Charge	2025-12-09	2026-01-08	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-09	2026-01-09			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110925	Full Cycle Charge	2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064110937	Full Cycle Charge	2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111405	Full Cycle Charge	2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111440	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111442	Full Cycle Charge	2025-12-13	2026-01-12	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-01-13			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111469	Full Cycle Charge	2025-12-07	2026-01-06	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-07	2026-01-07			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111549	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111611	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111781	Full Cycle Charge	2025-12-13	2026-01-12	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-01-13			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111906	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111957	Full Cycle Charge	2025-12-06	2026-01-05	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064111958	Full Cycle Charge	2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112403	Full Cycle Charge	2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112452	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112625	Full Cycle Charge	2025-12-22	2026-01-21	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112684	Full Cycle Charge	2025-12-27	2026-01-26	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-01-27			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112709	Full Cycle Charge	2025-12-09	2026-01-08	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-09	2026-01-09			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112739	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112768	Full Cycle Charge	2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112781	Full Cycle Charge	2025-12-27	2026-01-26	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-27	2026-01-27			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112840	Full Cycle Charge	2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112861	Full Cycle Charge	2025-12-13	2026-01-12	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-13	2026-01-13			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064112949	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113320	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113388	Full Cycle Charge	2025-12-04	2026-01-03	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-04	2026-01-04			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113444	Full Cycle Charge	2025-12-06	2026-01-05	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113505	Full Cycle Charge	2025-12-01	2025-12-31	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-01-01			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113566	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113595	Full Cycle Charge	2025-12-26	2026-01-25	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113662	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	083901144064113710	Full Cycle Charge	2025-12-02	2026-01-01	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	60011515	2275	ATT 300GB Plan XY PP (WA)	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-02	2026-01-02			1	1	60011515	1	60011515			
