product_id	product_name	supplier_id	package_price	package_price_withusd	monthly_rent	monthly_rent_withusd	product_time_zone	billing_cycle	product_status	product_name_in_supplier	product_create_time	product_modify_time
600111223	TMO 300GB DI BU CF (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-06-20 17:39:58	2026-06-20 18:48:39
600111225	TMO 300GB DI BU CA (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-06-26 17:30:35	2026-06-26 17:30:35
600111227	ATT 300GB Plan DF BU (12) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-07-08 16:39:24	2026-07-08 16:39:24
600111228	ATT 300GB Plan DF BU (13) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-07-08 16:43:10	2026-07-08 17:13:22
600111229	ATT 300GB Plan DF BU (14) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-07-08 16:44:57	2026-07-08 16:44:57
600111230	ATT 300GB Plan DF BU (15) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-07-08 16:45:16	2026-07-08 16:45:16
600111235	ATT 300GB Plan DI SH (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-07-17 23:32:34	2026-07-17 23:32:34
600111238	ATT 300GB Plan DF BU (16) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-08-01 00:44:22	2026-08-01 00:44:22
600111239	ATT 300GB Plan DF BU (17) (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-08-01 00:44:58	2026-08-01 00:44:58
600111241	TMO 300GB DI BU MJ (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-08-07 01:33:46	2026-08-07 01:33:46
600111246	AT&T 300GB Plan DC RA (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2026-08-25 17:06:37	2026-08-30 15:33:30
600111253	TMO 150GB Plan DI BU SG (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	1		2026-09-14 19:19:29	2026-09-15 00:56:47
60011367	TMO 100GB Plan AT (1) T (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	1		2021-02-25 03:12:46	2025-10-15 11:07:18
60011368	TMO 100GB Plan AF (2) (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2021-02-25 03:22:17	2025-10-15 09:01:35
60011372	AT&T 300GB Plan DC (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-03-21 03:52:49	2025-10-15 09:01:05
60011373	ATT 300GB Plan EC (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-03-21 03:55:51	2026-04-16 08:48:12
60011374	TMO 300GB Plan DI JL (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-03-21 04:04:12	2025-10-15 09:00:14
60011375	TMO 300GB Plan DI HC (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-03-21 04:06:23	2025-10-15 08:59:50
60011376	TMO 110GB Plan HY (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	1		2021-03-24 08:36:00	2025-10-15 08:59:19
60011378	AT&T 300GB Plan HX (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-04-29 06:24:10	2025-10-15 08:58:45
60011379	ATT 300GB Plan EC PV (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-04-29 06:25:10	2026-06-29 10:00:43
60011380	ATT 300GB Plan VS ET (2) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-05-20 08:54:25	2026-03-25 09:51:07
60011381	ATT 300GB Plan DF ET T (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-06-24 02:53:33	2026-03-25 09:51:40
60011382	ATT 550GB Plan XY (60) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-06-25 01:53:44	2025-10-15 08:57:03
60011383	VZ 100GB Plan WT (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2021-06-29 06:26:22	2025-10-15 08:56:29
60011384	VZ 200GB Plan QQ (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2021-06-29 06:28:26	2025-10-15 08:55:57
60011385	VZ 500GB Plan HH(WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2021-07-01 02:05:30	2025-10-15 08:55:11
60011386	ATT 350GBH Plan AF (PP) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-07-09 00:10:33	2025-10-15 08:54:37
60011387	ATT 300GB Plan DF ET (2) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-07-12 20:07:32	2026-03-25 09:52:52
60011394	TMO 300GB Plan DI MM (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-09-01 02:33:06	2025-10-15 08:53:35
60011396	ATT 300GB Plan AX T (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2021-09-14 00:18:53	2025-10-15 08:52:58
60011406	VZ 500GB Plan RD (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2021-11-11 03:02:55	2025-10-15 08:52:24
60011419	VZ 300GB Plan RD (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2021-12-29 00:23:33	2025-10-15 08:51:59
60011423	TMO 300GB Plan DI HC (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-02-02 03:07:05	2025-10-15 09:38:48
60011428	AT&T 500GB Plan AX (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-03-12 03:09:29	2025-10-15 09:38:24
60011429	AT&T 300GB Plan HX HS (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-03-15 01:23:06	2025-10-15 08:49:38
60011436	ATT 300GB Plan AT PP (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-03-25 00:33:30	2025-10-15 08:48:28
60011437	ATT 300GB Plan VS PP (PI)	2275	62.000000000000				GMT-5	1月	1		2022-03-25 01:23:01	2026-04-16 08:48:37
60011442	ATT 300GB Plan VS ET T (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-03-31 02:03:23	2026-03-25 09:53:23
60011444	ATT 300GB Plan DI JL (PI)	2275	62.000000000000				GMT-5	1月	1		2022-04-02 00:11:57	2026-04-16 08:48:50
60011447	USC 75GB DC(WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	1		2022-04-09 07:15:59	2025-10-15 09:40:58
60011449	ATT 300GB Plan PVP (WA)	2275	62.000000000000				GMT-5	1月	1		2022-04-14 01:07:58	2026-03-25 09:54:03
60011451	AT&T 300GB Plan AX T (WA)	2275	62.000000000000				GMT-5	1月	1		2022-04-20 01:15:40	2025-10-15 09:07:43
60011452	AT&T 300GB Plan DC TT (WA)	2275	62.000000000000				GMT-5	1月	1		2022-04-20 01:20:05	2025-10-15 09:07:12
60011453	TMO 300GB Plan DI SE (WA)	2275	62.000000000000				GMT-5	1月	1		2022-04-20 01:49:00	2025-10-15 09:06:45
60011458	VZ 300GB Plan XY (WA)	2275	62.000000000000				GMT-5	1月	0		2022-05-06 00:40:54	2025-10-15 09:06:12
60011459	VZ 300GB Plan WT (WA)	2275	62.000000000000				GMT-5	1月	0		2022-05-11 02:46:41	2025-10-15 09:05:50
60011463	VZ 300GB Plan BJ (WA)	2275	62.000000000000				GMT-5	1月	1		2022-05-24 02:08:04	2025-10-15 09:05:25
60011465	ATT 300GB Plan PVP T (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-06-02 02:49:16	2026-03-25 09:57:01
60011474	TMO 300GB Plan AF (3) (WA)	2275	62.000000000000				GMT-5	1月	0		2022-06-16 03:50:17	2025-10-15 09:04:36
60011484	TMO 300GB Plan DT TT (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2022-07-26 19:23:41	2025-10-15 09:37:34
60011488	ATT 550GB Plan XY (WA)	2275	62.000000000000				GMT-5	1月	1		2022-08-05 04:04:28	2025-10-15 09:03:46
60011494	ATT 300GB Plan DI CD (PI)	2275	62.000000000000				GMT-5	1月	1		2022-08-09 18:10:39	2026-04-16 08:49:05
60011495	TMO 300GB Plan DI OA (WA)	2275	62.000000000000				GMT-5	1月	1		2022-08-09 19:41:43	2025-10-15 09:02:48
60011496	TMO Unlimited TT T(WA)	2275	62.000000000000				GMT-5	1月	1		2022-08-11 01:20:05	2025-10-15 09:02:07
60011500	ATT 300GB Plan DI MM (PI)	2275	62.000000000000				GMT-5	1月	1		2022-08-18 05:37:12	2026-04-16 08:49:19
60011504	VZ 300GB Plan WT + Static (WA)	2275	62.000000000000				GMT-5	1月	0		2022-08-24 03:09:33	2025-10-15 08:59:41
60011506	TMO 300GB Plan JM (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2022-08-25 02:30:30	2025-10-15 09:37:07
60011510	ATT 350GB Plan AF (WA)	2275	62.000000000000				GMT-5	1月	1		2022-09-03 01:27:58	2025-10-15 08:58:20
60011511	ATT 350GBH Plan AF (WA)	2275	62.000000000000				GMT-5	1月	1		2022-09-03 01:34:30	2025-10-15 08:58:00
60011515	ATT 300GB Plan XY PP (WA)	2275	62.000000000000				GMT-5	1月	1		2022-09-08 07:52:20	2025-10-15 08:57:31
60011516	ATT 300GB Plan DI VS (PI)	2275	62.000000000000				GMT-5	1月	1		2022-09-08 08:15:22	2026-04-16 08:49:34
60011521	TMO 300GB Plan AT (5) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-09-23 01:46:32	2025-10-15 10:20:09
60011543	TMO Unlimited Plan SC (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2022-11-08 08:32:40	2025-10-15 09:36:39
60011595	NC 500MB Plan IOT (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-03-01 01:43:55	2025-10-15 10:19:11
60011603	VZ 250GB Plan WT (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-03-15 01:34:44	2025-10-15 10:18:35
60011604	VZ 150GB Plan WT (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-03-15 01:35:54	2025-10-15 10:17:58
60011612	ATT 300GB Plan SP (PI)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2023-03-25 02:14:40	2026-04-16 08:44:53
60011618	VZ 50GB Plan WT (WA)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-04-06 01:46:52	2025-10-15 10:16:53
60011628	USC 300GB Plan DC(WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2023-05-26 01:22:17	2025-10-15 10:16:16
60011638	TMO 500GB Plan XY (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	0		2023-06-27 01:42:48	2025-10-15 10:15:47
60011672	AT&T 300GB Plan HX RT (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2023-09-08 14:41:25	2025-10-15 10:14:37
60011673	T-Mobile 2GB P(for wing test)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-09-09 06:56:37	2025-10-15 10:14:05
60011674	Verizon 2GB P（for wing test)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-09-09 07:00:27	2025-10-15 10:13:38
60011675	ATT/TMO/VZW 6GB P（for wing test)	2275	43.000000000000		43.000000000000		GMT-5	1月	0		2023-09-09 07:04:01	2025-10-15 10:13:04
60011687	ATT 300GB Plan SP 200 (1) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2023-09-20 01:54:21	2025-10-15 10:12:28
60011688	ATT 300GB Plan SP 200 (2) (WA)	2275	62.000000000000		62.000000000000		GMT-5	1月	1		2023-09-20 01:58:02	2025-10-15 10:11:58
