result_type	invoice_batch_label	platform_card_key_type	platform_card_window_key	imsi	platform_product_id	platform_product_name	platform_price	platform_amount	platform_amount_basis	platform_cycle_start_date	platform_cycle_end_date	target_overlap_days	target_period_proof	excel_row_count	excel_distinct_imsi_count	excel_amount	formal_match_count	numeric_match_count	day_mismatch_count	price_mismatch_count	amount_mismatch_count	candidate_presence_count	bridge_reason	bridge_amount
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006251324||600111134||2025-12-16||2026-01-16	083901144006251324	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006251518||600111134||2025-12-16||2026-01-16	083901144006251518	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006252838||600111134||2025-12-16||2026-01-16	083901144006252838	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006254144||600111134||2025-12-16||2026-01-16	083901144006254144	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006254209||600111134||2025-12-16||2026-01-16	083901144006254209	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006255133||600111134||2025-12-16||2026-01-16	083901144006255133	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006255319||600111134||2025-12-16||2026-01-16	083901144006255319	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006258532||600111134||2025-12-16||2026-01-16	083901144006258532	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006259058||600111134||2025-12-16||2026-01-16	083901144006259058	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006354063||600111134||2025-12-16||2026-01-16	083901144006354063	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006355006||600111134||2025-12-16||2026-01-16	083901144006355006	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006359033||600111134||2025-12-16||2026-01-16	083901144006359033	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006840394||600111134||2025-12-16||2026-01-16	083901144006840394	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006840580||600111134||2025-12-16||2026-01-16	083901144006840580	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006843366||600111133||2025-12-01||2026-01-01	083901144006843366	600111133	ATT 300GB Plan DI SL (PI)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006843442||600111134||2025-12-16||2026-01-16	083901144006843442	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006844270||600111134||2025-12-16||2026-01-16	083901144006844270	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006844414||600111134||2025-12-16||2026-01-16	083901144006844414	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006847688||600111134||2025-12-16||2026-01-16	083901144006847688	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006847866||600111134||2025-12-16||2026-01-16	083901144006847866	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006848320||600111134||2025-12-16||2026-01-16	083901144006848320	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006848405||600111134||2025-12-16||2026-01-16	083901144006848405	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006849507||600111134||2025-12-16||2026-01-16	083901144006849507	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006940297||600111134||2025-12-16||2026-01-16	083901144006940297	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006943635||600111134||2025-12-16||2026-01-16	083901144006943635	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006944208||600111134||2025-12-16||2026-01-16	083901144006944208	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006947096||600111134||2025-12-16||2026-01-16	083901144006947096	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006948791||600111134||2025-12-16||2026-01-16	083901144006948791	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144006948847||600111134||2025-12-16||2026-01-16	083901144006948847	600111134	ATT 100GB Plan DI JL (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-16	2026-01-16	16	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	1	34.677419354839	1	0	0	0	0	1	CHARGE_TYPE	8.32258064516
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026182730||600111133||2025-12-01||2026-01-01	083901144026182730	600111133	ATT 300GB Plan DI SL (PI)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026185604||600111133||2025-12-01||2026-01-01	083901144026185604	600111133	ATT 300GB Plan DI SL (PI)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026187483||600111133||2025-12-01||2026-01-01	083901144026187483	600111133	ATT 300GB Plan DI SL (PI)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026282752||600111133||2025-12-01||2026-01-01	083901144026282752	600111133	ATT 300GB Plan DI SL (PI)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026380921||600111136||2025-12-01||2026-01-01	083901144026380921	600111136	ATT 100GB Plan EC (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026382861||600111136||2025-12-01||2026-01-01	083901144026382861	600111136	ATT 100GB Plan EC (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026383605||600111136||2025-12-01||2026-01-01	083901144026383605	600111136	ATT 100GB Plan EC (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
CARD_BRIDGE	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144026388416||600111136||2025-12-01||2026-01-01	083901144026388416	600111136	ATT 100GB Plan EC (WA)	43.000000000000	43.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-12-01	2026-01-01	31	PROVEN_FULL_WINDOW_IN_TARGET_MONTH	1	1	13.870967741935	1	0	0	0	0	1	CHARGE_TYPE	29.12903225807
