billing_month	imsi	invoice_line_no	excel_product_id	excel_product_name	excel_iccid	charge_type	join_status	xl_start_d	xl_end_d	xl_days	xl_rate	xl_charge	candidate_rule	candidate_start_d	candidate_end_d	candidate_days	candidate_days_plus1_minus1	candidate_days_activation_end_inclusive	platform_calculated_days	platform_calculated_price	platform_calculated_amount	days_difference	price_difference	amount_difference	candidate_window_status	wa_product_ids_observed	wa_product_names_observed	wa_package_prices_observed	wa_product_create_times_observed	wa_product_modify_times_observed	product_mapping_status	platform_price_status	day_validation_status	price_validation_status	event_window_start_ts	event_window_end_ts	cycle_start_d5	max_cycle_end_d	offstock_d5	activation_d5	source_file
2025-11	083901143008436788						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008436832						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008437616						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008437661						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438649						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438659						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438675						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438757						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438776						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438777						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438786						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008438796						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439653						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439671						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439703						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439712						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439713						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439722						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439731						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439741						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439742						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439773						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008439792						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008537782						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008636017						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008638030						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920507						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920509						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920527						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920556						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920559						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920566						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920584						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008920588						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008921512						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008921517						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008921588						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008922590						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143008923598						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034821753						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034821773						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034821796						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034929107						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034929125						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143034929147						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143042814923						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901143084310955						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							43.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	600111094	Unassigned(WA)	43.0	2025-10-09 02:58:23	2026-09-08 09:57:17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00					
2025-11	083901144004491727	1		ATT 300GB Plan DI 1A (WA)		Full Cycle Charge	MATCHED	2025-11-23	2025-12-22	30.0	62.0	62.0	G_FULL_MONTH_CALENDAR	2025-11-01	2025-11-30	30			30	62.0	62.0	0.0	0.0	0.0	CANDIDATE_WINDOW_VALID	60011993	ATT 300GB Plan DI 1A (PI)	62.0	2025-01-07 02:19:04	2026-04-16 08:48:23	MISSING_MAPPING_EXCEL_PRODUCT_ID	UNRESOLVED_NO_HISTORICAL_PRICE_EFFECTIVE_CONDITION	EXACT_DAY_MATCH	PRICE_MATCH_OBSERVED	05/01/2025 00:00:00	01/15/2026 00:00:00	2025-11-23	2025-12-23			01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx
2025-11	083901144004696834	1		ATT 300GB Plan DI 1A (WA)		Full Cycle Charge	MATCHED	2025-11-23	2025-12-22	30.0	62.0	62.0	G_FULL_MONTH_CALENDAR	2025-11-01	2025-11-30	30			30	62.0	62.0	0.0	0.0	0.0	CANDIDATE_WINDOW_VALID	60011993	ATT 300GB Plan DI 1A (PI)	62.0	2025-01-07 02:19:04	2026-04-16 08:48:23	MISSING_MAPPING_EXCEL_PRODUCT_ID	UNRESOLVED_NO_HISTORICAL_PRICE_EFFECTIVE_CONDITION	EXACT_DAY_MATCH	PRICE_MATCH_OBSERVED	05/01/2025 00:00:00	01/15/2026 00:00:00	2025-11-23	2025-12-23			01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx
2025-11	083901144004897746	1		ATT 300GB Plan DI 1A (WA)		Full Cycle Charge	MATCHED	2025-11-23	2025-12-22	30.0	62.0	62.0	G_FULL_MONTH_CALENDAR	2025-11-01	2025-11-30	30			30	62.0	62.0	0.0	0.0	0.0	CANDIDATE_WINDOW_VALID	60011993	ATT 300GB Plan DI 1A (PI)	62.0	2025-01-07 02:19:04	2026-04-16 08:48:23	MISSING_MAPPING_EXCEL_PRODUCT_ID	UNRESOLVED_NO_HISTORICAL_PRICE_EFFECTIVE_CONDITION	EXACT_DAY_MATCH	PRICE_MATCH_OBSERVED	05/01/2025 00:00:00	01/15/2026 00:00:00	2025-11-23	2025-12-23			01-1-INVOICE_FROM_ WA_USD_773,793.84_SIMO Data Purchase Invoice Details - OCT 2025.xlsx
2025-11	083901144006050957						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							62.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	60011379	ATT 300GB Plan EC PV (PI)	62.0	2021-04-29 06:25:10	2026-06-29 10:00:43	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00		2025-12-01		2025-11-05	
2025-11	083901144006055185						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							62.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	60011379	ATT 300GB Plan EC PV (PI)	62.0	2021-04-29 06:25:10	2026-06-29 10:00:43	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00		2025-12-01		2025-11-05	
2025-11	083901144006057271						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							62.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	60011379	ATT 300GB Plan EC PV (PI)	62.0	2021-04-29 06:25:10	2026-06-29 10:00:43	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00		2025-12-01		2025-11-05	
2025-11	083901144006150489						PLATFORM_ONLY						UNRESOLVED_CHARGE_TYPE							62.0					UNRESOLVED_MISSING_LIFECYCLE_FIELD	60011379	ATT 300GB Plan EC PV (PI)	62.0	2021-04-29 06:25:10	2026-06-29 10:00:43	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	05/01/2025 00:00:00	01/15/2026 00:00:00		2025-12-01		2025-11-05	
