result_type	invoice_batch_label	platform_card_key_type	platform_card_window_key	imsi	platform_supplier_id	platform_product_id	platform_product_name	platform_price	platform_amount	platform_amount_basis	platform_cycle_start_date	platform_cycle_end_date	target_overlap_days	target_period_proof	platform_source_row_count	candidate_presence_count	bridge_reason	bridge_amount
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012072493||60011828||2025-11-22||2025-12-22	083901144012072493	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012073163||60011828||2025-11-22||2025-12-22	083901144012073163	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012073281||60011828||2025-11-22||2025-12-22	083901144012073281	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012073710||60011828||2025-11-22||2025-12-22	083901144012073710	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074329||60011828||2025-11-22||2025-12-22	083901144012074329	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074389||60011828||2025-11-22||2025-12-22	083901144012074389	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074497||60011828||2025-11-22||2025-12-22	083901144012074497	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074599||60011828||2025-11-22||2025-12-22	083901144012074599	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074639||60011828||2025-11-22||2025-12-22	083901144012074639	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012074784||60011828||2025-11-22||2025-12-22	083901144012074784	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075014||60011828||2025-11-22||2025-12-22	083901144012075014	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075062||60011828||2025-11-22||2025-12-22	083901144012075062	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075511||60011828||2025-11-22||2025-12-22	083901144012075511	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075585||60011828||2025-11-22||2025-12-22	083901144012075585	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075625||60011828||2025-11-22||2025-12-22	083901144012075625	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075858||60011828||2025-11-22||2025-12-22	083901144012075858	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012075895||60011828||2025-11-22||2025-12-22	083901144012075895	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012076033||60011828||2025-11-22||2025-12-22	083901144012076033	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012076240||60011828||2025-11-22||2025-12-22	083901144012076240	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012076364||60011828||2025-11-22||2025-12-22	083901144012076364	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012076742||60011828||2025-11-22||2025-12-22	083901144012076742	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077150||60011828||2025-11-22||2025-12-22	083901144012077150	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077204||60011828||2025-11-22||2025-12-22	083901144012077204	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077405||60011828||2025-11-22||2025-12-22	083901144012077405	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077409||60011828||2025-11-22||2025-12-22	083901144012077409	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077457||60011828||2025-11-22||2025-12-22	083901144012077457	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012077670||60011828||2025-11-22||2025-12-22	083901144012077670	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012078467||60011828||2025-11-22||2025-12-22	083901144012078467	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012078664||60011828||2025-11-22||2025-12-22	083901144012078664	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012078751||60011828||2025-11-22||2025-12-22	083901144012078751	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012078786||60011828||2025-11-22||2025-12-22	083901144012078786	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012079003||60011828||2025-11-22||2025-12-22	083901144012079003	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012079265||60011828||2025-11-22||2025-12-22	083901144012079265	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012079452||60011828||2025-11-22||2025-12-22	083901144012079452	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012079969||60011828||2025-11-22||2025-12-22	083901144012079969	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012170287||60011828||2025-11-22||2025-12-22	083901144012170287	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012170597||60011828||2025-11-22||2025-12-22	083901144012170597	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012170709||60011828||2025-11-22||2025-12-22	083901144012170709	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012171381||60011828||2025-11-22||2025-12-22	083901144012171381	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012171450||60011828||2025-11-22||2025-12-22	083901144012171450	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012171508||60011828||2025-11-22||2025-12-22	083901144012171508	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172166||60011828||2025-11-22||2025-12-22	083901144012172166	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172213||60011828||2025-11-22||2025-12-22	083901144012172213	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172243||60011828||2025-11-22||2025-12-22	083901144012172243	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172315||60011828||2025-11-22||2025-12-22	083901144012172315	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172668||60011828||2025-11-22||2025-12-22	083901144012172668	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012172796||60011828||2025-11-22||2025-12-22	083901144012172796	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012173034||60011828||2025-11-22||2025-12-22	083901144012173034	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012173602||60011828||2025-11-22||2025-12-22	083901144012173602	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012173771||60011828||2025-11-22||2025-12-22	083901144012173771	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012173897||60011828||2025-11-22||2025-12-22	083901144012173897	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012174076||60011828||2025-11-22||2025-12-22	083901144012174076	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
PLATFORM_ONLY	2025-12	IMSI_PRODUCT_EFFECTIVE_WINDOW	2025-12||083901144012174341||60011828||2025-11-22||2025-12-22	083901144012174341	2275	60011828	ATT 300GB Plan AX (WA)	62.000000000000	62.000000000000	FULL_CYCLE_PACKAGE_PRICE	2025-11-22	2025-12-22	21	OVERLAP_ONLY_CYCLE_CROSSES_TARGET_BOUNDARY	1	0	PLATFORM_ONLY	62.00000000000
